Phe,fnumber,cvid,pearson_random0,pearson_randomRandom_1,pearson_random2,pearson_randomRandom_3,pearson_random4,pearson_randomRandom_5,pearson_random6,pearson_randomRandom_7,pearson_random8,pearson_randomRandom_9,pearson_mean
DTT,1000,cv28,0.5584258553272989,0.6098634296083411,0.560104202370355,0.588879151007995,0.5820207752335079,0.57576264754913,0.560799009295927,0.5246283301363429,0.5927331672184549,0.573862015176033,0.5727078582923386
DTT,1000,cv29,0.600621634391163,0.5949428330515489,0.604264863037023,0.6298488885067429,0.59145971006322,0.61302914828649,0.599241858385935,0.608413669645444,0.6000476794084469,0.586851105680865,0.6028721390456878
DTT,2000,cv0,0.599464665639049,0.588999734850247,0.6252602213482111,0.605378130882234,0.6078254652896229,0.6146682715065429,0.5715125882857621,0.600239016152043,0.596052623804005,0.5816043236490319,0.5991005041406748
DTT,2000,cv2,0.542142431639541,0.605384360825048,0.565337291592265,0.6122974621663471,0.5572141061726479,0.568802712142349,0.5689975257418679,0.543397959829163,0.578771669972272,0.5637537255322621,0.5706099245613763
DTT,2000,cv1,0.597224137749264,0.6007264449863511,0.596224015490011,0.623615047635996,0.5686916735186249,0.5957453253811279,0.560970274910229,0.5783134009054239,0.6012031433429921,0.5686233182334561,0.5891336782153477
DTT,2000,cv3,0.6330816995093579,0.63140116744958,0.5997960997567321,0.615466804925192,0.618266827722782,0.621358958604831,0.62339189683853,0.5800396950879461,0.627932522363753,0.621769165282986,0.6172504837541689
DTT,2000,cv4,0.565600563088244,0.597488730635181,0.5821821472316789,0.5686520979176539,0.5677418709259039,0.566564797849366,0.5648919386921321,0.545403070263173,0.5896818293986751,0.525102193071604,0.5673309239073612
DTT,2000,cv5,0.5611694567685049,0.587015255391858,0.544793312610853,0.5910558941064671,0.5449542004689739,0.5502874512929089,0.556666814964355,0.54433547217915,0.54417512913715,0.521862335376667,0.5546315322296888
DTT,2000,cv6,0.533342562580823,0.539847936021254,0.551817887044886,0.5510189994711329,0.538391101675726,0.5766309767404539,0.5312959299192059,0.522241331168678,0.57974728755762,0.53372403255082,0.54580580447306
DTT,2000,cv7,0.64186616403736,0.610030444752247,0.6191478709206011,0.599004687232244,0.609194758773902,0.60868433516942,0.627624682494698,0.5918957773314301,0.603454318751434,0.618915808938075,0.6129818848401412
DTT,2000,cv8,0.617831491820876,0.5949513762917039,0.582969804748264,0.621443725576069,0.604053246949634,0.5567182143609449,0.570334656897143,0.5625332752813871,0.584145058652235,0.5788695856703809,0.5873850436248638
DTT,2000,cv9,0.548563261504772,0.568384150912968,0.518955711987466,0.54879483822957,0.513677599411818,0.518021107035058,0.527793831462184,0.511018722309303,0.535751136920246,0.487339879021154,0.527830023879454
DTT,2000,cv10,0.591290939944015,0.585398474970432,0.577440029285381,0.570648866084237,0.5623810068595749,0.577433706718443,0.559866371139825,0.565069451899922,0.542839770153382,0.5686446269635179,0.570101324401873
DTT,2000,cv11,0.554087127909836,0.595598604821685,0.551289548663406,0.554323305826673,0.5682472734002421,0.569024786119927,0.53496134776027,0.550895705303195,0.5748324757247679,0.5813777403305721,0.5634637915860574
DTT,2000,cv13,0.612276015623711,0.611937324493553,0.593067990752791,0.6302983162451989,0.6006883387793791,0.624513030492019,0.6088498369617621,0.623419807424513,0.603171941448305,0.6153227388636179,0.6123545341084851
DTT,2000,cv12,0.6194889068796071,0.623402981159324,0.621055253481355,0.611970470136053,0.604007460520911,0.616208109153629,0.64024691444068,0.6201513334990401,0.6233326366351899,0.5895884866935749,0.6169452552599365
DTT,2000,cv14,0.664312305901878,0.636110973402814,0.664812941425218,0.6670417141676589,0.6603794507365229,0.6587155377619929,0.637400372281411,0.61813183343074,0.64568062294516,0.627765572296146,0.648035132434954
DTT,2000,cv15,0.575710989142411,0.5737527578294921,0.5853649078263,0.563395674081556,0.5524291931400699,0.583509282373842,0.5444975968505561,0.524438170145891,0.5634158001906221,0.5434204172569671,0.5609934788837707
DTT,2000,cv16,0.6434154028747211,0.656208513566901,0.638510770480859,0.645540778902973,0.644798203729031,0.6669650261155711,0.6220881248033651,0.616226594670797,0.6530700467397861,0.6171796167772959,0.64040030786613
DTT,2000,cv17,0.592801679482209,0.606859069847151,0.5980692553567309,0.593116534201804,0.598764421733567,0.572139451825609,0.572684623778135,0.560901263724457,0.59995273687241,0.541540064041154,0.5836829100863227
DTT,2000,cv18,0.59864083386191,0.608515275125448,0.590058009841629,0.614944151030163,0.575805096682051,0.590084354229402,0.6020243890657521,0.584843948772098,0.618309232103651,0.5578914021493421,0.5941116692861446
DTT,2000,cv19,0.526682713028552,0.56627908504134,0.562988212134958,0.580749915468633,0.5388405221654979,0.547434609626614,0.58568873847963,0.517614030363112,0.5755330391745159,0.547394236179022,0.5549205101661874
DTT,2000,cv20,0.6254441497016949,0.654234766030549,0.604536824234682,0.625300956945385,0.6137453927705679,0.616329294209311,0.610800100150035,0.5964890579306321,0.6014931377564161,0.596878225320702,0.6145251905049975
DTT,2000,cv21,0.608881946094729,0.5788743406286059,0.563063434675528,0.587216646667125,0.56476307670903,0.5908909971152769,0.562403136224115,0.537441724439289,0.5614259399032719,0.565652676604482,0.5720613919061452
DTT,2000,cv22,0.618505242529579,0.64915935113015,0.640006709617489,0.6506327798255429,0.6298703387932211,0.635176039544484,0.6508000291699089,0.6378958655790921,0.647526775720656,0.6075586348586159,0.6367131766768738
DTT,2000,cv23,0.589855821713553,0.603992977936249,0.604939850922021,0.614769141495007,0.607479483154038,0.595765567197889,0.580615889491433,0.5878368077292421,0.600498881825459,0.6015840596585439,0.5987338481123434
DTT,2000,cv24,0.5861198430950579,0.548174359129018,0.5533115552394879,0.547608306037191,0.5437203199041121,0.568945274793301,0.535893544666135,0.544267549333177,0.556303319082209,0.532690990017872,0.5517035061297562
DTT,2000,cv25,0.620158424514754,0.599083298692342,0.618376969216391,0.627346360623352,0.582193512076058,0.6067186095789431,0.572891713538624,0.570225807268352,0.640830189744057,0.576722542964415,0.6014547428217288
DTT,2000,cv26,0.6118087498815601,0.599720546761558,0.6059670958654909,0.600637075926828,0.572462051920985,0.575785909764566,0.570610307384664,0.571958749470477,0.583964552109905,0.585074969681532,0.5877990008767566
DTT,2000,cv27,0.576773588730126,0.589141235182756,0.6059222163395871,0.562574873325459,0.5761754967146221,0.571670472180629,0.5417405741360379,0.56563611500107,0.584235825096027,0.54670366982676,0.5720574066533073
DTT,2000,cv28,0.6023564561188559,0.6162779348692429,0.581223106214807,0.5983774882504029,0.597106265697308,0.602010962744069,0.578633266728063,0.56006106414502,0.561116476331781,0.576893457030616,0.5874056478130166
DTT,2000,cv29,0.624245330274839,0.6255696838897621,0.6143665406468171,0.6330922983450811,0.601529034808026,0.61879482460043,0.616282121639949,0.612230032867366,0.6000012358935489,0.577928754230619,0.6124039857196438
DTT,3000,cv0,0.6225075930945849,0.5917065687452919,0.649985508879528,0.597104122723072,0.594210098871592,0.598842704986799,0.615888017882821,0.5961635854396989,0.564105886809854,0.585068387359356,0.6015582474792598
DTT,3000,cv3,0.661473832632314,0.637294919069347,0.631367970155519,0.6217879119954239,0.652986898634015,0.620661994007638,0.626441801793445,0.6063716798646179,0.622322505946702,0.587083457214517,0.6267792971313538
DTT,3000,cv1,0.616075411613592,0.602700486740932,0.605943782578383,0.623213893968875,0.59757979734802,0.5842766704252471,0.609686528912657,0.56955865707192,0.606081084522089,0.568999358521611,0.5984115671703326
DTT,3000,cv2,0.571912448703171,0.607956943251479,0.593086504371393,0.603048371083886,0.5760703206759891,0.54592558618667,0.562347165773706,0.556771031085437,0.557509101376663,0.575057543845207,0.5749685016353602
DTT,3000,cv4,0.606805937973524,0.5956638989750981,0.586420192361307,0.5892455140169761,0.5855689632843311,0.572847484940546,0.5843590438044101,0.56696055167749,0.569908504162053,0.556609332343783,0.5814389423539519
DTT,3000,cv5,0.574598518071744,0.5840301507050121,0.56439715509804,0.556509178061152,0.5338916815615921,0.547036739735809,0.556886043717188,0.5472589486197821,0.564188260344717,0.530995762533436,0.5559792438448473
DTT,3000,cv6,0.562828426819021,0.555897025997844,0.557156366069022,0.57721711801648,0.536167212315623,0.543192685194074,0.5592338919371851,0.5293485780686921,0.575381887836938,0.550387167595108,0.5546810359849987
DTT,3000,cv7,0.6400923861913721,0.627187513774193,0.625212422291925,0.611874307012128,0.600723349365764,0.60644656865252,0.6292839990233979,0.6159426094327359,0.613487724697251,0.608811452799756,0.6179062333241043
DTT,3000,cv8,0.599342716528283,0.600916004735769,0.5954652568174411,0.6066208666645719,0.616116659697491,0.539292354213505,0.6050563249766779,0.571278824101783,0.6046344662177789,0.5665556210156879,0.5905279094968988
DTT,3000,cv9,0.559662601087523,0.570095101172577,0.536009047396816,0.568710300140165,0.5469213078703761,0.5246037732868729,0.578022733396141,0.526932093042639,0.5564823499237521,0.540688835920115,0.5508128143236977
DTT,3000,cv10,0.597195531255462,0.572900788638484,0.582490489035077,0.57615863077076,0.551890318819635,0.57379645984462,0.5597633322898989,0.550446405397727,0.551300641462384,0.57858739662189,0.5694529994135937
DTT,3000,cv11,0.569353910535719,0.623351317008506,0.5459608973994771,0.5612068880912111,0.591258379830663,0.5643463068361789,0.573467552005395,0.56904455876127,0.577672839772864,0.582295187033119,0.5757957837274403
DTT,3000,cv12,0.6486679367893989,0.609618917713913,0.6379566344887521,0.615181345159178,0.615181983311758,0.625852691859397,0.643786661087677,0.6272139169197739,0.627319152515781,0.625445944695907,0.6276225184541537
DTT,3000,cv13,0.6208142163856349,0.6111263398576899,0.6051021903616199,0.601492423802808,0.591895367237168,0.607363129217204,0.64368015306324,0.6232370071105041,0.592531276505115,0.599555878930604,0.6096797982471588
DTT,3000,cv14,0.647788691755114,0.655068004846285,0.6373456646657161,0.6485818388624871,0.653609160826108,0.6445049988299829,0.6645165715579421,0.6443543387031371,0.6484225786929421,0.613057684236874,0.6457249532976589
DTT,3000,cv15,0.57329580310875,0.5515439561672989,0.596316082703901,0.561128653198495,0.5628062874945551,0.588158136341525,0.544944035514663,0.533242157367869,0.571551663435655,0.527610479477799,0.5610597254810511
DTT,3000,cv16,0.646638789729112,0.654213068421355,0.646918159058077,0.661242599499944,0.6523493347307321,0.643194462088127,0.658317493604803,0.625387249285724,0.658254382112769,0.6416941608882571,0.6488209699418901
DTT,3000,cv17,0.599624775493131,0.608888258175787,0.583180775297885,0.614999113807828,0.566269118950991,0.5893613740032401,0.570340520952589,0.5773886401389661,0.6249155669320121,0.587559391189801,0.592252753494223
DTT,3000,cv18,0.6288383083263299,0.61761720445202,0.6244183690255479,0.59934723598178,0.604659271593007,0.574893528175341,0.6152810481310429,0.598286980540626,0.627024747698036,0.577037551804322,0.6067404245728053
DTT,3000,cv19,0.5674760993798189,0.566038993055532,0.5616521115004071,0.572204340655706,0.554311656460555,0.5643251469536229,0.582984318272904,0.533318205176799,0.566541122906705,0.543296925937187,0.5612148920299237
DTT,3000,cv20,0.651166954779536,0.641374177716326,0.61212709352608,0.6230003656336071,0.6255345761634029,0.600554884945352,0.6216264827882779,0.6244068625860361,0.626445590108193,0.611290512260167,0.6237527500506977
DTT,3000,cv21,0.59923675121748,0.5761528801186659,0.605302439326176,0.590217537638715,0.587937332120184,0.55143547608684,0.5752382516975789,0.5605541220982779,0.589088084136906,0.573187152258315,0.5808350026699138
DTT,3000,cv22,0.6130053896829921,0.624644899993364,0.630674530821423,0.6539207854949389,0.648282355030835,0.627280772211938,0.6428990046546179,0.617571464114322,0.617765307791633,0.609926788450161,0.6285971298246225
DTT,3000,cv23,0.5853952092878979,0.6141189304800421,0.613222342825249,0.599053805137963,0.62320027380802,0.59810331134548,0.600314948749248,0.5904918738992321,0.6171130114185771,0.590575778151308,0.6031589485103017
DTT,3000,cv24,0.591840916129275,0.579272137598431,0.571545269031937,0.5407675770795329,0.551715561464482,0.563184195363682,0.54473614221471,0.51492604069062,0.552717586561069,0.5147809721964051,0.5525486398330145
DTT,3000,cv25,0.606723367790789,0.605505155912484,0.60034514768154,0.6284662111022309,0.6151319455318299,0.608923380896818,0.590393924866398,0.591677889952797,0.630753842473701,0.614341565048672,0.609226243125726
DTT,3000,cv26,0.6059621772831291,0.595248173969178,0.602952077722276,0.6111853216186619,0.619253599203725,0.58662511612663,0.590936473513593,0.584371607341564,0.591312923342857,0.586203881928271,0.5974051352049885
DTT,3000,cv27,0.585351619174875,0.604841742844337,0.594679064497849,0.5732973478639429,0.571008216778771,0.553603848258527,0.58665460639308,0.5738412603213591,0.579803777442808,0.5688056445991879,0.5791887128174736
DTT,3000,cv28,0.6145072341486539,0.606156268427469,0.574935843226239,0.61713915153429,0.587790760667146,0.599488609593754,0.605727264685857,0.59018944896901,0.601528034640702,0.558191387694259,0.5955654003587381
DTT,3000,cv29,0.629432484289161,0.630544291472191,0.627320962255566,0.641750856921104,0.6083777077946511,0.60759883631548,0.60487264055851,0.5926875078000511,0.6154839312906479,0.6036001420992572,0.6161669360796619
DTT,4000,cv0,0.6163983467778361,0.5966270862594849,0.6320108240420129,0.579246805522166,0.6065367445147121,0.5866211875153989,0.613679848240049,0.5965718707274991,0.564761489191957,0.59086976220638,0.5983323964997497
DTT,4000,cv3,0.6516028316759189,0.6420325437905029,0.649315107478396,0.6283763710532521,0.6457375512917559,0.611840974696289,0.645850130741867,0.626938766027229,0.6250517273063729,0.620083259748881,0.6346829263810465
DTT,4000,cv1,0.617506397475807,0.609374149092803,0.590503059885931,0.6226161952434771,0.588034876236321,0.569089095954486,0.588989092261699,0.5851792334184289,0.624509030306829,0.5971855643367889,0.599298669421257
DTT,4000,cv2,0.591402837188153,0.58700918783891,0.5902574423366129,0.5909717322199329,0.582893934771381,0.558496438045141,0.5670393847858729,0.564086240043878,0.5780198322672471,0.5922665261366651,0.5802443555633794
DTT,4000,cv4,0.61143401871477,0.5937258834686071,0.58386073629213,0.5759978861153431,0.559087499126185,0.5687896065687521,0.582328996491514,0.5603879214336379,0.5855107487743629,0.55236675604649,0.5773490053031791
DTT,4000,cv5,0.569026310886808,0.583166053765495,0.5700459321344941,0.579897474818151,0.547811567025293,0.5580041163367659,0.583675171896967,0.5682641879054201,0.56223245992494,0.530613173828894,0.5652736448523228
DTT,4000,cv6,0.5572498248720229,0.5539765419065771,0.5577732174993439,0.5676582889520619,0.552157618476417,0.548513283764527,0.564284922125604,0.528075876529054,0.5615738540825219,0.555577248698344,0.5546840676906474
DTT,4000,cv7,0.638852679941386,0.6182490953701449,0.6199283739942401,0.6075314477886221,0.598245332397641,0.621392710103765,0.6319379539655829,0.6154347734968729,0.615091283051016,0.618753195743708,0.6185416845852979
DTT,4000,cv9,0.55971495204938,0.547478523670508,0.5357930821840561,0.566304472018303,0.5324948970462,0.525914825810114,0.580284382125481,0.5335483224358429,0.560312640282489,0.543843304289106,0.548568940191148
DTT,4000,cv8,0.624604400798342,0.6173979083158431,0.612522117099653,0.6133555411598679,0.606434078407442,0.567698633740085,0.60315502671571,0.5870276482205179,0.6086340238073101,0.6063262618794351,0.6047155640144206
DTT,4000,cv10,0.587065039024969,0.566947323945489,0.571158935398157,0.592615179354562,0.56660905659411,0.580501936257188,0.565993329927371,0.560603614098889,0.569573063036981,0.5638366456175551,0.5724904123255271
DTT,4000,cv11,0.5653814346507271,0.581425626107151,0.556415487774153,0.555875419043951,0.581989238295025,0.568626744579912,0.580762355024415,0.5740352473236079,0.565478335494413,0.56212867942542,0.5692118567718776
DTT,4000,cv12,0.655327919268928,0.602309906370471,0.6287351894050179,0.616133193045901,0.6080603333074781,0.6405722496348659,0.648613082967152,0.630777350121268,0.6264262547781559,0.631811539449809,0.6288767018349047
DTT,4000,cv13,0.637659994106836,0.616698007443801,0.611152936027813,0.613300985993736,0.621179963093923,0.6188673800311251,0.634464854357554,0.6476896724049971,0.6286231128726121,0.602626062609511,0.6232262968941908
DTT,4000,cv14,0.65854038198314,0.648090319854183,0.6457833780691479,0.6536471850400329,0.6354192825475171,0.650224492364251,0.654267862496554,0.645938422129681,0.6504665746244571,0.65469718178048,0.6497075080889443
DTT,4000,cv15,0.584372817650673,0.5512863448393079,0.602070881300924,0.57573098594522,0.578330079625958,0.582128766519966,0.558478212312688,0.5275975337093979,0.596751814659426,0.5539167163220029,0.5710664152885564
DTT,4000,cv16,0.6628063915183791,0.663178873947379,0.65942776147575,0.647855956595125,0.659094567454364,0.641817818353315,0.656057204334002,0.638952586195901,0.657139143066186,0.636044739570833,0.6522375042511235
DTT,4000,cv17,0.5887690279630029,0.58523799041146,0.5798080527962309,0.629525365980635,0.587015786058152,0.574876635586098,0.563063829103855,0.5889310919601639,0.613540812877729,0.587256725288079,0.5898025318025406
DTT,4000,cv18,0.605811882889172,0.6069148536253609,0.6226667362721071,0.6188165727243239,0.625701137414607,0.59842799324749,0.611606370318923,0.611868205923957,0.612711519899484,0.615204120478102,0.6129729392793527
DTT,4000,cv19,0.5408275053331539,0.5762195586148829,0.567542785942489,0.569108700464707,0.55169507410236,0.549302999721417,0.589677491441261,0.542071900000617,0.558022089907715,0.539448448965023,0.5583916554493626
DTT,4000,cv20,0.64570835500433,0.6409494356417671,0.619109247635529,0.639674137696056,0.6427755909418901,0.6348651835296171,0.629039285047271,0.621408473776794,0.636475491454563,0.630169954587284,0.6340175155315102
DTT,4000,cv21,0.5831312252879159,0.5748997967892221,0.5900973629725121,0.565028106280143,0.5790368752021899,0.555124701994861,0.578548710662699,0.572828135607086,0.578009494890849,0.5703751734237529,0.5747079583111231
DTT,4000,cv22,0.627679173313391,0.629202828291312,0.624795151899465,0.665690049157491,0.6583179257903039,0.6313783744823149,0.6537717613336109,0.6368924520529351,0.616076374040999,0.633462223372031,0.6377266313733853
DTT,4000,cv23,0.596031368689807,0.635886072327826,0.608417495859192,0.6120626176406669,0.6343827576603879,0.614163419295869,0.612183772903679,0.613626726976361,0.618812327076856,0.612969620462848,0.6158536178893492
DTT,4000,cv24,0.583302040894067,0.549289169595953,0.571536914207698,0.536121157091891,0.545939396598065,0.570997439412094,0.545165837712436,0.5360769636606,0.5510267604370379,0.5140690731675129,0.5503524752777355
DTT,4000,cv25,0.609012210061388,0.610766417017328,0.610155967585242,0.6045244999282761,0.625672430447533,0.592160782902203,0.618627642667682,0.579089782179671,0.6338533728221679,0.616621812989505,0.6100484918600996
DTT,4000,cv26,0.597131392308099,0.6108676742893809,0.589740019881888,0.608497626236264,0.6102191565368941,0.590025186537022,0.598743115287424,0.597071204318036,0.595010891759604,0.5905717698960071,0.598787803705062
DTT,4000,cv27,0.5882410992835629,0.581460497136653,0.614020986351193,0.5939811213525,0.578491636065313,0.574959528922641,0.603040027168958,0.590418465787835,0.5872500806198679,0.5851057829801679,0.5896969225668692
DTT,4000,cv28,0.619665221219896,0.5958400091839039,0.593896923963447,0.622463186788277,0.6053458362507329,0.5870735529397011,0.595948443382589,0.598933865209215,0.6204189666719699,0.584874625969785,0.6024460631579517
DTT,4000,cv29,0.6343671272509829,0.6011242851515439,0.635912476773277,0.634458043246629,0.618913888293563,0.609948411617941,0.610883528868135,0.6074325294659959,0.6217835129267378,0.6415576380623571,0.6216381441657164
PH,12,cv0,0.2986158376885639,0.31770197441069103,0.394544937397548,0.37844469097758204,0.32270164038085997,0.323827264754052,0.338133574755634,0.32366680508853807,0.253272439122016,0.32829295692665195,0.3279202121502137
PH,12,cv3,0.262051325504206,0.14794035686139903,0.32312741378656107,0.251972771017618,0.29194953728519,0.20537027469414498,0.288294925366859,0.328103455810294,0.288537869561762,0.314007302677181,0.27013552325652146
PH,12,cv4,0.363588705678614,0.25573148557798797,0.36987239659054494,0.26777848755431,0.210696397750608,0.25272811857323496,0.26853439392324696,0.34841467828206607,0.246432211009146,0.318375272172466,0.29021521471122247
PH,12,cv1,0.277310751156914,0.185304385400122,0.342505865010744,0.29164783894969204,0.250269271805192,0.314657910652932,0.371055093419957,0.36103299938828404,0.232216015714867,0.36828487303228297,0.29942850045309866
PH,12,cv2,0.4038949044103479,0.170867046330443,0.233726403714823,0.290098857642336,0.24432231870832502,0.35835756351087505,0.32740590639919204,0.189352796562663,0.265143688092905,0.368079939484394,0.2851249424856305
PH,12,cv5,0.325888571847525,0.21082141053210798,0.31437651712462,0.37044778025156294,0.347268230416919,0.288596916894373,0.269069562893297,0.349257758813401,0.244560405019935,0.36662545631609095,0.3086912610109832
PH,12,cv6,0.385083151098391,0.22358520890531397,0.36368937532870793,0.313581128582328,0.266799476098527,0.38109471959850105,0.291846508862825,0.28902377224388,0.25096039433649103,0.341576643228047,0.3107240378283012
PH,12,cv7,0.328460627416721,0.22031136361402198,0.33014704459432104,0.24287821867534,0.28775911101991,0.348240891780885,0.35270726120826706,0.39501578177005703,0.212770955937198,0.356149645709998,0.30744409017267194
PH,12,cv8,0.451489760967903,0.27883123362306,0.30806435521825204,0.31220327708379103,0.27972606221981,0.29570707105995697,0.29112551367821504,0.33616462237898,0.227027039306898,0.32724794816422303,0.3107586883701089
PH,12,cv9,0.32800906978473,0.310883443018566,0.35345194477113,0.179631469697079,0.217409630581361,0.38801245635913595,0.304927505297727,0.349248613489628,0.14892331995743,0.319249053379838,0.28997465063366246
PH,12,cv10,0.4214547854464021,0.30343036984479604,0.44100935408856196,0.320522879104686,0.289463962010169,0.295648823917727,0.39262967589620096,0.389738387092473,0.270449402671469,0.316932516903345,0.344128015697583
PH,12,cv11,0.38124694441962,0.187565644739193,0.299034116608513,0.248812233066124,0.224561986896405,0.286854077341412,0.29832736465814697,0.357620729683777,0.195952723773637,0.273117269553358,0.27530930907401857
PH,12,cv12,0.314148014941995,0.273437209007875,0.34374920916044,0.39010006118593893,0.262818460485904,0.283119356671314,0.222854854573681,0.368296374747871,0.24734538993987804,0.35597662363521293,0.306184555435011
PH,12,cv13,0.316697557258791,0.200372849575228,0.21717528103308997,0.24928959209807103,0.304451610759462,0.225477712111594,0.289799180705792,0.345979644906293,0.22564983559185,0.276101414349255,0.2650994678389426
PH,12,cv14,0.28640107786043,0.25654479887876996,0.351692783506034,0.27536187565320397,0.273338771500202,0.31666023970362606,0.259613204722463,0.31127230284297497,0.132449194341203,0.31690754402148197,0.2780241793030389
PH,12,cv15,0.38994035283442496,0.338389705157668,0.30038227442258303,0.39251580544410497,0.27842198046602196,0.337567181765383,0.327269528430495,0.426495174055108,0.280445905894799,0.280624652970208,0.3352052561440796
PH,12,cv16,0.28881443065129603,0.21220600951511398,0.304975776837359,0.25569335264031195,0.21264816944900897,0.341246543310494,0.33997953567070593,0.288346783576354,0.28656870367366805,0.31754170215503397,0.28480210074793455
PH,12,cv17,0.325854862049747,0.220917467232657,0.304564540585654,0.34128125798074893,0.276681094443034,0.23661502113442,0.3425538440527,0.374644495215695,0.272074277450113,0.32155205187494396,0.3016738912019713
PH,12,cv18,0.363844118211773,0.22270661269591702,0.261687927513992,0.28174941090805394,0.36229945707119704,0.298952551515756,0.331769200112498,0.255462645635725,0.172920144992921,0.33584088157478603,0.28872329502326194
PH,12,cv19,0.40185798907967896,0.256345863883495,0.3652686752699029,0.335953484163438,0.265092191144084,0.270203541414662,0.346067629660206,0.317751682149949,0.262973870754511,0.35296581929123,0.3174480746811157
PH,12,cv20,0.299483260759592,0.140037314652594,0.28165213881596,0.32034533524195,0.18589708782655603,0.345331428483923,0.327139856584627,0.282756280840617,0.133447517103692,0.326703531625599,0.264279375193511
PH,12,cv21,0.40528079739687,0.268506748142926,0.285207888128556,0.375486911626491,0.33917558190525204,0.33585234654643104,0.315433740338334,0.391241401833271,0.316611944065861,0.365832909166442,0.3398630269150434
PH,12,cv22,0.26441261134288396,0.26662114756968397,0.283751363059877,0.42096756792506,0.257752979452813,0.35781821141901293,0.2597346898238,0.2530619677648,0.255063947933208,0.34929400675751393,0.29684784930486535
PH,12,cv23,0.232244514360843,0.224300949050683,0.291682905493864,0.290595929862395,0.29364342648744396,0.310905895711742,0.34766564642999204,0.287525575928284,0.20722762700610395,0.27939102911746005,0.2765183499448811
PH,12,cv24,0.271361534609466,0.11909863628344901,0.31782169018669004,0.314117153207526,0.24974506272994199,0.30531334793063597,0.30375470548288397,0.38346078258810706,0.247991779484473,0.27968132036022597,0.2792346012863399
PH,12,cv25,0.340991396044999,0.227583631618846,0.40030265659994396,0.37286572198713797,0.279989517531593,0.37473413177830606,0.321202305269865,0.313449385179873,0.208789296827095,0.3802915587972,0.32201996016348594
PH,12,cv26,0.402324941461822,0.245863739828102,0.32880318624384497,0.285270867013996,0.30615370480306,0.300904331026398,0.36682962094410504,0.35869541135982597,0.17907934395643105,0.366238137378074,0.3140163284015659
PH,12,cv28,0.331169273943764,0.24402888490643102,0.23619201737256798,0.290180416845432,0.234723425715478,0.27244857692189,0.299021903337718,0.267541189186283,0.230492500672901,0.22998132145923,0.26357795103616943
PH,12,cv27,0.36721177596228494,0.32762897169371696,0.36858423507839894,0.440299542168371,0.311201172654617,0.353614283007399,0.387131089844835,0.35061534063825206,0.273343086024185,0.390086641068219,0.3569716138140279
PH,12,cv29,0.330890701931313,0.23757178638520396,0.30614417696400104,0.36973246467105203,0.3064331391845,0.36042592173569,0.316337143428438,0.288508099719747,0.138106936373824,0.360710191188251,0.301486056158202
PH,24,cv0,0.425252154700557,0.41013648781216705,0.440416160433849,0.43349042401472704,0.39928200345221504,0.385435612799551,0.4454441171803761,0.392603551184045,0.4493901746609671,0.468858680921103,0.42503093671595576
PH,24,cv3,0.354998736009281,0.445747430055581,0.391722429038096,0.411679472331063,0.288965296244375,0.31709394343841196,0.44693795801207103,0.397945049499183,0.40691207257448,0.42088525106209396,0.3882887638264636
PH,24,cv1,0.354323769160232,0.44172245066867105,0.423317867168705,0.37811975342337295,0.380867143211033,0.372611093271354,0.4415117301859529,0.40788724724233205,0.341661373851798,0.440129812063596,0.3982152240247047
PH,24,cv2,0.367197086262935,0.433316560208007,0.31080300681814504,0.299993477117352,0.3452341181485011,0.42869643570651395,0.44567314946144,0.285155606941252,0.37671049239172494,0.45278017470606297,0.37455601077619344
PH,24,cv4,0.43185681780925805,0.38100830742087605,0.40041856988352903,0.316266347567167,0.334798389993204,0.42330926215886494,0.40620229694116994,0.415990275889849,0.3671534209188089,0.442647124854349,0.39196508134370756
PH,24,cv5,0.41048383944936107,0.390042183413281,0.388164195285765,0.39765180001003203,0.32858242271058896,0.38903453220907397,0.420161660876111,0.377021325641176,0.340809416309639,0.415571564752009,0.3857522940657037
PH,24,cv6,0.43551730775719105,0.38246681135946403,0.41514679621205397,0.38766152035824797,0.409144099255258,0.421952712294028,0.38848304300383896,0.37012794345800804,0.39154986425179794,0.416549165913454,0.40185992638633417
PH,24,cv7,0.38823779332168395,0.32329749297834004,0.37644732956731103,0.36715486752919396,0.347064633778572,0.425998707247997,0.435138663261168,0.4486734528335539,0.44228435324484794,0.37249609414529206,0.392679338790796
PH,24,cv8,0.45012089403734296,0.38533338843796605,0.2965338147582,0.38944614160699004,0.35542788925452,0.388792577183794,0.374091080832467,0.368650886766233,0.38723632356388005,0.357433745278219,0.37530667417196123
PH,24,cv10,0.459223669451386,0.440282039660931,0.506004381670302,0.40033485357092896,0.38278995260936,0.43402389248225504,0.5195579113620129,0.449878436070335,0.45249472673660396,0.408349497723981,0.44529393613380963
PH,24,cv9,0.41501360922785496,0.501878317223313,0.32669153845039,0.279318615193807,0.33006854382238393,0.3827502206034579,0.398764639175767,0.43929447894490503,0.360490338349576,0.418458176247731,0.38527284772391857
PH,24,cv11,0.382627562390169,0.391795105430355,0.37915450896856,0.36246600862093004,0.299193176997442,0.409081503473204,0.44497459765285796,0.40302552580513595,0.3606435901918139,0.39136289181442,0.38243244713448876
PH,24,cv12,0.399654698777387,0.470562374985945,0.420149158909085,0.421894315669688,0.37202733069156496,0.33606812821283805,0.329253949036761,0.41458046641728796,0.352932152790409,0.43430764151022205,0.3951430217001189
