seqname,DTT,PH,EW,cv0,cv1,cv2,cv3,cv4,cv5,cv6,cv7,cv8,cv9,cv10,cv11,cv12,cv13,cv14,cv15,cv16,cv17,cv18,cv19,cv20,cv21,cv22,cv23,cv24,cv25,cv26,cv27,cv28,cv29
MG_409,73.7533037256279,207.017079952995,95.6326737654758,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1
MG_410,69.2228901051662,234.883587409092,108.77060564326,4,1,1,4,1,4,1,1,1,4,4,4,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,4,1,1
MG_411,63.3939284213295,191.92909194046,77.820702164708,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
MG_412,72.5984924106083,234.273756038718,92.4607393260233,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1
MG_413,69.1340584655493,212.942040546757,84.2831730078084,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,4,1,4,1,1
MG_414,66.8841198305475,240.846925463414,81.2006623596202,1,1,4,1,4,1,1,1,1,4,1,1,4,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1
MG_415,64.266476273634,224.783665510417,114.898943442008,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1
MG_416,70.9106912578872,203.228076940056,87.0139665911254,1,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4
MG_417,66.1860815487039,201.559675216927,85.9380623727224,1,4,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,4,4,4,4,4,4,1
MG_418,70.7233303806873,244.80974920397,85.3210442729783,1,4,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_419,67.0586294010084,201.845367161013,119.679209980328,1,1,1,1,1,4,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,4,1,4,1,4,1,1,1
MG_420,70.5488208102264,202.020468675131,66.1402248088177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,4,4,1,1,1,1,1
MG_421,69.501763387461,218.286477749738,80.0952257233157,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1
MG_422,67.0586294010084,220.544365694938,99.5709148899033,1,4,1,4,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_423,67.9311772533129,204.571421259749,103.327580871913,1,1,1,4,1,1,4,4,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_424,63.2194188508686,200.35792587793,73.7938471990238,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,4,1,4,1
MG_425,66.5351006896257,229.437679438279,93.8397909868422,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,4
MG_426,65.1390241259385,236.165263928059,100.973819198538,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1
MG_427,69.501763387461,222.590288649365,86.2952833715202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,4
MG_428,70.2000381409521,171.727346008958,113.858539920555,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1
MG_429,68.4234053486142,170.20431538611,93.0072272522808,1,4,4,1,1,1,1,1,1,4,1,4,4,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1
MG_430,66.1860815487039,217.991569936487,94.4996756118042,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MG_431,66.7096102600866,211.558893259957,85.2223213777051,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1
MG_432,64.9645145554776,193.348335791728,101.241410210751,4,1,1,1,1,1,1,1,4,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_433,70.9106912578872,205.048284269801,101.491781517023,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1
MG_434,65.3135336963994,189.362472378262,88.0709965155152,4,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,4,4,4,1,1,4,1
MG_435,68.4547059646956,215.365047224723,81.9099084267631,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,4,1,1,4,4,1,1,1
MG_436,65.6625528373212,229.257969989579,98.3394766634354,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1
MG_437,70.8218596182703,200.014853796731,94.4483422505894,1,1,1,4,1,1,1,1,4,4,4,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4
MG_438,74.2862935633293,183.289377261676,116.854347227147,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,4,1,4,1,1,4,1
MG_439,66.9132674751269,188.276373874293,101.38314235096,1,1,4,1,4,1,1,4,1,1,1,4,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1
MG_440,67.5821581123911,148.540779915955,94.3022298196991,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1
MG_441,66.1860815487039,195.025623979592,103.839381142274,1,1,4,1,4,1,1,1,1,1,1,1,4,1,4,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1
MG_442,64.7900049850167,174.52953095867,75.5266938224772,1,1,1,4,4,1,1,1,4,4,1,4,1,1,4,1,1,4,1,1,4,1,1,1,1,1,4,4,4,1
MG_443,69.7558799428676,202.638366912307,88.2847156244711,1,4,1,1,4,1,4,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,4,1,1,1,4,4,1
MG_444,70.0252920988437,197.329591270612,100.490596603341,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,4,1,4
MG_445,68.8037251056174,191.505161958912,95.4869045692124,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1,1,1
MG_446,69.6762729579219,176.802778679667,97.2872984319597,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1,4,4
MG_447,74.1974619237124,203.785283265489,68.7720608001674,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,4,1,1,1,1
MG_448,66.7096102600866,189.883168986033,96.8118697495892,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_449,65.8370624077821,216.277418271968,79.5535487819263,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,1,4,4,4,4,1,1,4
MG_450,67.2331389714693,172.750868210002,109.391245050343,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1
MG_451,68.4547059646956,225.530150912707,64.7249111157529,1,1,1,4,1,1,1,1,1,1,4,4,4,4,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1,1
MG_452,69.3272538170001,190.058270500151,79.5912193611037,4,1,4,4,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1
MG_453,65.1390241259385,209.512970305531,84.2857528536642,1,1,1,1,4,1,4,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,4,4,1,4,1,1,1,1
MG_454,71.0723495216091,223.898942070665,97.1742866959864,4,4,4,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,1,1,1,4,4,1,1,1,4,1,1,1
MG_455,70.9106912578873,210.248876640502,123.760341488031,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,4,4,4,1,4,1,1,1,1,1,1,4,1
MG_456,64.4409858440949,216.848802160141,125.614274597133,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1
MG_457,68.512236988231,192.747954635887,81.0223519779406,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1
MG_458,69.2228901051662,189.59509551115,118.651831611103,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_459,66.8841198305475,221.263203489737,91.3093672946126,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1
MG_460,69.8507825283828,205.273670490052,92.8837376854133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,4,1,1
MG_461,64.9645145554776,237.271168227749,100.342512259652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1
MG_462,67.2331389714693,204.941899200145,105.003272129448,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1
MG_463,65.4880432668603,222.230869751965,93.4604872345185,1,4,1,1,1,4,1,1,4,4,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1,4,4,1,1
MG_464,64.266476273634,212.462048438037,98.9902683843852,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,4,1,1,1,4,1,4,1,1,1,1
MG_465,66.011571978243,186.639183040276,71.7388521891647,1,1,4,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,1,1
MG_466,65.3135336963994,223.364421659148,77.7089894136861,1,1,4,1,4,1,1,4,4,1,4,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,4,4,1
MG_467,64.9645145554776,204.508753349433,85.4977062980677,4,4,4,1,1,1,1,1,4,4,1,1,1,1,1,4,1,1,4,4,1,1,4,4,1,1,1,1,1,1
MG_468,70.8978399511482,245.141520493877,72.3961388379889,1,1,1,4,4,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1
MG_469,67.9311772533129,249.689551926352,79.8907063986353,1,1,1,1,4,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1
MG_470,69.8507825283828,228.746489250972,106.034666598584,1,4,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,4,1,1
MG_471,62.1723614281032,224.0694356502,96.3572248295581,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1
MG_472,69.501763387461,218.023825478561,100.615299208553,1,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1
MG_473,63.9174571327122,196.669735038464,83.8038292434194,4,1,1,1,1,1,1,4,1,1,1,4,1,4,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1
MG_474,70.8978399511482,233.557172954624,97.5860650907996,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,4,4,1,1,4,1
MG_475,70.7233303806873,205.249094845092,75.534487735303,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,1,1,4,4,4,1,4
MG_476,66.7096102600866,233.806001422054,101.21387171357,4,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,1,1
MG_477,72.864987329459,229.768123776364,112.04871017682,1,1,1,4,4,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1
MG_478,68.6292155351565,163.488919700099,82.3359756607176,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,1,1,4,4,1,4,1,1,4,1,4
MG_479,66.7096102600866,170.612786563935,74.4147622598571,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,4,1,1,1,1,1,1,4
MG_480,67.0909307543607,208.83728728274,101.609473946925,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1
MG_481,66.8841198305475,209.107472062311,108.357252609745,1,1,1,1,1,1,4,1,4,4,4,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_482,66.8841198305475,192.887542333524,91.0486560467401,4,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1
MG_483,68.4547059646956,224.344375753073,95.6739584770303,4,4,4,1,1,1,1,1,1,1,1,4,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1
MG_484,67.2331389714693,254.652297471211,85.7678952755073,4,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,4,1,1,1,1
MG_485,66.5351006896257,188.546867957241,100.315233564762,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,4,1,1,4,1,1
MG_486,66.0249510789579,188.624627827689,78.2199553079002,1,1,1,1,1,4,4,1,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1
MG_487,66.3605911191648,171.985951069383,94.8789793688043,1,1,1,1,1,1,1,1,4,1,4,1,1,1,4,4,1,1,1,4,1,4,1,4,1,4,1,1,1,1
MG_488,69.501763387461,179.128249671548,99.0253409921011,1,4,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1
MG_489,66.8841198305475,223.972669023977,91.3717185972186,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,4,4,1
MG_49,62.6958901394859,232.068810084624,68.1536522893216,4,4,4,4,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_490,66.1860815487039,203.541087087205,77.9713844736236,4,4,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1
MG_491,67.4734458538744,210.005199836773,137.721077883015,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,4,1,4,1,1,4,1,1,1,4,4,1,1,1
MG_492,70.1998016693046,211.052020455932,80.5147980309546,4,1,4,1,1,4,1,1,1,4,4,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,4
MG_493,67.4076485419302,215.429558308872,66.1623075623436,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1
MG_494,68.4547059646956,220.166515059211,99.5981935847934,1,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,4
MG_495,65.8370624077821,205.384260920021,74.6979410914867,1,1,1,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,4,1,1,1,4,1,4,1,1,1,1,4
MG_496,68.8037251056174,177.202133016254,100.89588007028,1,1,1,1,1,4,1,1,1,1,4,1,1,4,4,1,4,1,4,1,1,1,1,1,4,1,4,1,1,1
MG_497,65.8370624077821,218.378636441379,103.292508264197,4,1,1,4,1,4,4,1,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_498,66.1860815487039,216.646053038531,101.108913692713,1,1,4,1,1,1,1,4,4,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_499,66.3605911191648,202.868328638226,84.4935905284979,1,1,4,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1
MG_50,69.4005533844,190.160040810228,102.647307192423,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_500,69.3272538170001,212.423341787548,111.074730220704,1,4,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4
MG_501,70.1998016693046,195.182293755381,98.2537436223522,1,1,1,4,1,4,4,4,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,4,4,4,1,1,1,1
MG_502,68.8037251056174,200.805817119305,97.431485819236,1,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1
MG_503,66.7096102600866,211.383791745839,112.524398006293,1,1,1,1,1,1,1,1,4,4,1,4,1,4,4,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1
MG_504,65.6625528373212,195.136214409561,113.650618409613,4,4,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_505,69.8507825283828,197.375670616433,97.676994073247,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_506,69.6762729579219,189.923718810355,82.060759407036,4,1,4,1,1,4,4,1,4,1,1,4,1,4,1,4,1,4,4,1,1,1,1,4,1,4,4,1,4,1
MG_507,62.3468709985641,210.148865277852,67.6288621585351,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1
MG_508,69.9335432221014,211.251848016993,137.351759581731,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,4
MG_509,66.5351006896257,235.50557985838,67.4444039955569,1,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,4,4,1,4,1,4,1,1,1,1,4,1
MG_51,66.5351006896257,202.35838387167,111.92426671871,1,1,1,4,1,1,4,1,4,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_510,64.266476273634,224.765233772088,83.1257588275794,1,1,1,1,1,1,1,1,4,1,1,4,4,1,1,4,1,1,1,1,1,1,4,1,4,1,1,1,1,1
MG_511,69.1340584655493,203.692415544583,94.55039722477,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_512,61.9978518576423,198.785698598538,99.2331786669347,1,1,1,1,1,1,1,4,1,1,4,1,1,1,4,4,1,1,1,4,1,4,1,4,1,1,1,1,1,4
MG_513,65.8370624077821,211.540461521629,78.6601377376853,4,1,1,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,4,1,4,1,4,4,1
MG_514,70.5488208102264,192.343806052843,75.4604455634584,4,1,1,1,4,4,4,4,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1
MG_515,72.2939165148354,200.12199962733,80.2482416058473,1,1,4,4,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,1,1,1,1,4,1
MG_516,64.4409858440949,204.3889470503,98.2615375351779,1,1,1,1,1,4,1,1,1,4,1,1,1,4,4,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1
MG_517,69.3272538170001,208.264220033797,72.557213035868,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4,1,1,1,1,1,1,1,1
MG_518,68.2801963942347,225.917217417599,95.2167155964492,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,4,4,1,1,1,1,4,1,1,1
MG_519,64.266476273634,207.135276061197,78.8235189477677,4,1,4,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,4,4,1,1,1
MG_52,70.9995228975041,172.18704122744,96.5857355404851,4,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1
MG_520,71.24685909207,177.954580921996,96.3785756621204,1,4,1,1,4,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,4,1,1,1
MG_521,72.6429356557572,195.274452447022,86.3882943519387,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,1,4,4,1,1,4,1,1,4,1,4,1
MG_522,70.4665330598027,206.701329701917,127.263954593571,1,1,1,4,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,4,1,4,4,1,1,1
MG_523,64.266476273634,214.220436274544,92.4005150902171,1,1,4,1,4,1,1,1,4,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,4,1,4,1,4,4
MG_524,66.3605911191648,183.773047730246,99.8320109695658,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,4
MG_525,67.4076485419302,229.188850970848,90.9664351302798,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,4,1,4,1,1,4,1,1,1,1,1
MG_526,63.3939284213295,188.832559901328,81.3370558340708,4,1,1,1,4,4,4,1,1,1,1,1,1,4,1,1,4,1,4,1,4,1,1,1,1,1,1,1,1,4
MG_527,68.2801963942347,199.228060318414,121.448428191772,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1
MG_528,69.3272538170001,179.257271839845,92.3225759619596,1,1,1,1,1,1,1,4,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
MG_529,67.5821581123911,220.562797433266,94.6646467660962,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1
MG_53,69.1340584655493,190.839522971281,101.448984269786,1,1,4,1,1,4,1,1,4,1,1,4,1,1,1,1,1,1,4,4,4,1,1,4,1,1,1,1,1,1
MG_530,66.011571978243,207.467047351104,92.1718936421326,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,4,4,1,1,1,1,1,1,1
MG_531,63.9174571327122,224.230713360572,105.037045752213,1,4,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_532,67.2331389714693,240.376916136045,113.553194499291,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1
MG_533,62.1723614281032,213.328340139461,93.9696895396535,1,1,1,4,1,1,1,4,4,1,1,1,1,4,1,4,4,1,1,1,4,1,1,4,1,4,1,1,1,1
MG_534,68.6292155351565,228.709625774316,118.930994349056,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1
MG_535,72.991954796679,230.691037644594,50.0961568830345,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,1,4,1,1,1,1
MG_536,68.6292155351565,218.535306217168,69.6526815217676,1,1,1,1,4,4,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MG_537,67.2331389714693,172.704788864182,108.440387685602,1,1,1,4,1,4,1,1,1,4,4,4,1,4,1,1,1,1,4,4,1,1,1,1,1,4,1,1,1,1
MG_538,66.7096102600866,198.960800112655,119.523331723813,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4
MG_539,70.5488208102264,182.326156271485,71.2166600298398,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4,4,1,1,4,1
MG_54,65.8370624077821,217.927058852339,91.4724292291369,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
MG_540,66.5351006896257,245.35348548465,101.098521803749,1,1,4,1,1,4,1,1,4,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1
MG_541,68.6292155351565,215.494069393021,98.5369224602169,1,1,1,4,4,1,1,4,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1
MG_542,64.9645145554776,172.962833200776,108.658617244723,1,1,1,1,4,4,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,4,4,1,1,4
MG_543,67.4076485419302,228.71884164348,121.370489063514,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1
MG_544,63.5684379917904,198.186667102872,126.168941388036,1,1,4,1,1,4,1,1,1,4,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4
MG_545,68.4547059646956,206.333495443922,95.5089873274147,4,1,1,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,4,4
MG_546,65.6625528373212,201.32006261866,101.819458740131,1,1,4,4,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_547,66.3605911191648,207.549990173581,90.8729081763709,1,1,1,4,1,1,1,1,4,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4
MG_548,63.5684379917904,191.205646211079,93.9364335851545,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
MG_549,66.1860815487039,186.44564978783,80.0783389127128,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,4,1,1,4,1,4,1,1,1,1,1,1
MG_55,62.1723614281032,216.277418271968,89.3920647394792,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,4,1,1,1,1
MG_550,64.9645145554776,178.090542803672,72.9313208515039,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,4,1,1,4,1,1
MG_551,69.1527442465392,202.33380822671,101.067346152446,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
MG_552,69.9335432221014,179.096399662799,106.716337775882,1,1,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
MG_553,66.011571978243,197.191353233151,98.7791977884118,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1
MG_554,65.1390241259385,199.331278053051,78.878076337548,4,1,4,1,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1
MG_555,68.8037251056174,179.542963783932,74.8053218710173,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1,4,1
MG_556,68.9563951863155,237.788799274986,109.294048897928,1,1,4,4,1,1,4,1,1,1,4,1,1,1,1,4,1,4,1,1,1,1,1,1,4,1,1,1,1,1
MG_557,69.8507825283828,160.824629132231,89.9259477680427,4,1,1,1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,4,4,1,1,1,4,1,4,1,1,1,1
MG_558,66.3605911191648,230.562015476297,98.9266181015042,1,1,1,1,4,1,4,1,1,1,4,1,1,1,1,4,1,1,4,1,1,1,1,1,4,1,1,1,1,1
MG_559,66.5351006896257,243.79600359592,99.1604354862766,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,4,4,1,4,1,1,1,1,1,1,1
